,date_int,tournament,geodesic,geodesic_home,pop_home,pop_away,home_score,away_score
11526,77350,24,10536.192679258942,10547.055436256884,1676892.0,2591961.5,1,0
11140,77181,24,3208.8343567268444,573.9936754563043,12304091.0,108310.0,3,0
15737,78976,6,3845.9661660182956,3082.6126016865246,3422098.5,3740160.5,2,4
843,73024,23,9807.645181330314,11027.318174425092,23900626.0,2372271.5,0,2
3468,74124,2,9708.045014630821,6802.368977504637,14521523.0,1764.0,3,0
10863,77045,23,771.0040751610915,108.30886995489166,1334332.5,1963927.5,5,1
1493,73252,50,10682.167765005104,10547.055436256884,1676892.0,1963927.5,3,0
13983,78308,49,350.3942255774642,0.0,20811.5,3124858.5,0,5
1664,73301,16,5075.470461723258,1477.973749218009,6141603.5,8929071.5,1,4
2414,73683,44,12405.100697345564,623.9859393799161,1764.0,338021.5,2,1
13222,78007,24,11984.075067170097,430.18398287127894,2895421.0,18504015.5,0,0
14588,78508,49,805.2775821731911,34.415725716297885,4599255.0,2254390.0,2,3
10833,77045,23,2662.09597280918,175.00697896584037,8929071.5,15577990.0,4,2
3430,74123,49,806.9647078509415,132.07036959388765,1474150.0,2866890.5,1,0
4930,74659,23,19406.354712223583,19618.120175711076,29289.5,3569803.0,1,2
15103,78742,7,4247.511143406043,29.935813556511,843050.0,3740160.5,0,3
136,72791,24,3134.608946414458,388.95741785196805,12342031.5,108310.0,3,0
9165,76374,11,569.1280270509791,14381.237524432197,1764.0,3329034.0,1,2
7746,75832,23,10381.902461516767,10861.502243758563,131679.5,55203918.5,0,2
11720,77386,24,12197.09714840441,623.9859393799161,1764.0,2202262.0,1,2
7081,75590,49,1640.8201729783184,38.46637648259383,656077.0,38127.0,3,0
16008,79115,7,5188.022281392135,180.88573363540917,3422098.5,1126598.0,3,0
15723,78972,6,2604.848673154556,3650.110087343447,3737082.0,3422098.5,2,0
15938,79111,24,1696.950273676667,309.86327104029897,2150468.5,20811.5,1,1
16404,79267,24,12051.2268697152,131.16433310042902,10328576.5,1759166.0,0,0
16078,79135,24,15638.598987762174,623.9859393799161,1764.0,5202198.0,2,1
3624,74181,11,1979.2384277594072,1860.5040042756302,5895685.0,1562517.5,1,1
15303,78831,24,17844.011981322717,18927.27449128039,1606363.5,11598629.5,0,0
3873,74295,23,5185.9255820835815,0.0,4236614.5,67031366.5,1,2
15581,78903,23,18383.624829647644,18752.395159682448,16988693.5,3669364.5,2,1
10502,76970,23,16100.988693746494,623.9859393799161,1764.0,16820282.0,0,5
15083,78740,10,18500.119626477957,18390.37961061927,1063223.5,1334333.5,2,1
10018,76759,5,1137.873126714823,753.5582188639654,43823828.5,12342031.5,2,1
15795,79036,24,5661.469285953916,4483.6662264158085,2745825.5,918116.0,2,2
11827,77416,23,815.9375464590458,288.89073265971217,27000921.0,3669364.5,4,4
12264,77573,23,3354.8803143398973,14.541631906200706,102172.0,3082588.0,0,0
4202,74392,16,2003.2691225391852,2607.3222966817257,14689717.0,23900626.0,0,1
3875,74295,24,18390.37961061927,19490.556976353386,386603.0,1063223.5,0,1
11416,77287,23,4061.984356462522,206.3154948552044,1787602.5,31019153.0,1,1
2115,73517,29,1425.9533827877244,10571.5037292669,1764.0,4236614.5,4,2
16316,79233,23,19550.620055157615,18383.624829647644,3669364.5,102172.0,8,0
6874,75534,24,623.9859393799161,18383.624829647644,3669364.5,1764.0,1,0
10212,76846,24,8573.995265740125,623.9859393799161,1764.0,25539953.5,1,1
10374,76919,25,13336.742175028025,623.9859393799161,1764.0,19827150.0,2,0
15807,79036,24,3343.4871472875047,103.80614156243448,3740160.5,5904854.0,0,1
10880,77069,24,15696.83929005364,16114.723805194177,1488700.0,360697.0,0,1
11912,77445,24,9713.41775822178,407.7835685066631,12342031.5,1764.0,1,1
10562,76983,24,4498.294721923426,623.9859393799161,1764.0,14863850.0,1,2
3266,74050,24,3408.369473820839,181.21168262759682,1759166.0,15577990.0,1,0
5746,75085,24,15477.44279350405,8021.566415393177,8929071.5,6020799.5,1,1
2008,73473,24,5159.893218789885,335.7418181997719,16820282.0,3422098.5,0,2
16632,79402,24,1674.6448383441857,2851.7026556411324,19062.0,20811.5,3,0
13290,78015,24,18751.829437765668,10547.055436256884,1676892.0,17027226.0,0,2
13453,78105,13,623.9859393799161,12472.818943660372,307088.5,1764.0,2,3
2346,73637,22,8573.995265740125,18383.624829647644,3669364.5,25539953.5,1,1
14891,78671,24,18444.320347951867,18781.07539388178,187608.0,1006387.0,0,0
3663,74207,27,15696.83929005364,14865.76398500283,1488190.5,360697.0,0,1
10660,77007,45,5872.92639538133,5441.575020814143,25668.0,713492.0,1,17
8562,76122,23,623.9859393799161,623.9859393799161,1764.0,1764.0,1,0
16033,79117,24,8573.995265740125,9678.885128930438,4236614.5,25539953.5,0,6
3892,74313,14,1677.2469882525897,867.083559522712,4482436.0,2930227.0,2,0
10267,76860,4,12765.841350961338,107.68344538510165,2127321.0,1764.0,0,1
11060,77104,43,2732.3874127046233,794.5345326359757,174598311.5,108310.0,3,1
14634,78533,24,1046.748702102437,137.03614873157173,50605.0,239245.0,1,1
3759,74253,23,12497.58103298037,12197.09714840441,2202262.0,4760.5,5,0
2405,73677,24,647.7026029219184,22.200103650345604,14521523.0,8302037.0,2,1
13810,78183,5,387.40688388911576,2072.901883313018,20950873.5,1061042.0,4,1
4070,74362,23,5280.205319299529,558.9868345936713,23900626.0,1759166.0,5,0
6140,75219,2,12511.899256804143,1122.7120276290098,14863850.0,360697.0,2,0
13035,77874,8,6634.875968624978,4976.799930284286,5202198.0,4156070.5,1,1
9538,76619,49,1719.3837087026156,85.24365314314382,626174.0,19062.0,2,1
13441,78104,24,3179.5028380635217,278.82319024812585,7717590.5,2763952.0,2,0
2230,73581,24,18625.768774074237,10381.902461516767,55203918.5,2866890.5,1,0
3924,74323,24,3584.674039721115,402.9003846536191,2045057.0,74380224.5,3,2
8926,76283,23,2100.7380939854947,15.745104271585255,2007297.0,16988693.5,1,1
16669,79404,24,622.8363037769759,14.541631906200706,102172.0,3124858.5,0,4
235,72828,24,864.2525457649039,297.0349578264011,7338218.5,1787602.5,1,1
144,72793,25,11027.318174425092,623.9859393799161,1764.0,23900626.0,2,2
7489,75762,4,4777.562136623581,119.73231088460139,18302353.0,1475517.5,2,2
5464,74913,43,1084.104262259697,777.1632090351488,40024188.5,6845750.5,1,0
13580,78141,7,15423.962233859507,15523.216572152149,5904854.0,853416.5,0,0
7213,75625,49,18390.37961061927,18383.624829647644,3669364.5,1063223.5,2,1
3882,74295,23,7283.961128742026,122.96150757150713,1606808.5,43823828.5,3,1
16297,79232,23,10790.462076580345,623.9859393799161,1764.0,1334332.5,4,0
10917,77076,24,19051.156631249316,10381.902461516767,55203918.5,2007297.0,2,0
5500,74949,24,12507.60971921095,17844.011981322717,11598629.5,3422098.5,1,0
16591,79400,24,11027.318174425092,18752.395159682448,16988693.5,23900626.0,2,3
6223,75254,2,2391.834330722292,62.481797821645024,2763952.0,1488190.5,3,0
2916,73926,26,445.76993935096607,11941.563929215821,1764.0,2202262.0,2,1
3177,74013,15,4504.396658925259,19435.190529724838,1764.0,5904854.0,0,0
15444,78868,24,11829.411174964825,354.9723733150659,5381876.5,1764.0,0,2
7256,75658,29,4483.278666359669,10571.5037292669,1764.0,7717590.5,2,2
6037,75184,49,1952.101954061885,2232.8577566904955,74380224.5,1474150.0,0,0
2569,73759,24,1739.576300836806,164.11244730898912,3879103.5,3740160.5,1,1
13754,78177,49,560.9918223043229,445.9060955602511,16374337.0,1474150.0,1,1
7042,75586,49,19618.120175711076,19135.65876141443,961181.5,29289.5,7,0
9547,76619,24,18875.460772947565,18781.07539388178,187608.0,656077.0,1,1
12142,77522,6,18801.79523771388,15774.711851270577,1496645.0,3740160.5,1,1
12537,77682,25,11905.324459166339,10610.282790473677,1216465.5,5381876.5,3,0
13543,78139,49,928.4968170019885,0.0,20811.5,141161.5,0,0
11683,77381,23,1115.4397333855147,33.252983068682155,3668634.0,4599255.0,1,4
6636,75456,24,9138.085150682613,2528.598778997942,35167955.5,100038543.0,0,0
8656,76188,24,12900.3846759273,69.85394052499544,653909.0,1764.0,4,0
4221,74398,24,316.8990134799955,388.95741785196805,12342031.5,4236614.5,2,0
1827,73357,23,17293.4940138518,623.9859393799161,1764.0,176661.5,3,0
11830,77416,23,1576.237977685043,33.252983068682155,3668634.0,35167955.5,3,1
14348,78468,23,7888.1758114714,16092.87044415466,30444730.5,61755.5,6,0
10849,77045,23,15696.83929005364,16092.87044415466,30444730.5,360697.0,6,0
16014,79117,2,4597.672344795366,85.39915555009979,2258091.0,6845750.5,1,0
6187,75248,24,10304.386549723466,16114.723805194177,1488700.0,18302353.0,10,0
3604,74171,2,1921.517216132178,144.62326640332017,8302037.0,1606808.5,1,1
616,72923,24,746.5270835957897,188.04571477941528,3740160.5,10468969.0,2,2
13065,77907,24,3343.9329761942213,10.595971889898394,2444434.5,40024188.5,3,1
15487,78870,23,18591.15433036202,18444.320347951867,1006387.0,1551240.0,1,3
8163,75954,23,19490.556976353386,19305.632599138964,2254390.0,386603.0,1,0
8253,75989,24,1703.600132358751,115.51703883740682,1551240.0,10328576.5,2,3
1379,73222,23,1845.5610953735707,3007.1690090764123,14521523.0,2127321.0,4,2
16358,79236,2,17263.027335110848,10.595971889898394,2444434.5,1764.0,5,0
472,72892,24,19051.156631249316,623.9859393799161,1764.0,2007297.0,0,0
2426,73696,14,828.8774605553151,206.3154948552044,1787602.5,3611597.5,1,0
615,72923,48,1746.9819170850278,1495.9963224216083,16988693.5,3879103.5,2,1
4203,74393,16,599.4592971786711,3439.714531651709,25539953.5,6141603.5,6,1
16113,79149,25,10682.167765005104,623.9859393799161,1764.0,1963927.5,3,0
12773,77745,23,4911.732090603383,181.21168262759682,1759166.0,23900626.0,2,0
15603,78904,23,15477.44279350405,17844.011981322717,11598629.5,6020799.5,0,0
5480,74921,43,1304.9626936137324,2329.2321420069934,19098968.0,174598311.5,0,2
744,72972,24,18509.444557634964,19876.233695111572,3039297.5,4338647.5,2,2
4055,74361,23,6986.265455763264,206.3154948552044,1787602.5,11598629.5,1,1
9714,76668,8,623.9859393799161,3281.1730902768327,89742.5,1764.0,1,1
5201,74816,23,2888.1727877187727,1122.7120276290098,14863850.0,73020.0,7,0
3652,74199,27,16100.988693746494,15246.580574330743,3455586.5,16820282.0,0,2
12447,77652,24,9068.257228592594,1652.9747221952325,100038543.0,16988693.5,3,0
4501,74491,23,2016.7690435944978,131.26419637863393,176661.5,3669364.5,1,4
7116,75601,23,5502.707047858217,130.16149547335345,3455586.5,19777668.0,5,0
6868,75534,24,934.906185644631,164.4769345320128,7552473.5,35167955.5,2,0
7838,75869,14,12872.613915793552,12734.611804342241,85785.0,1787602.5,0,1
6910,75550,24,17156.126936911987,15696.83929005364,360697.0,2763952.0,1,3
6864,75534,49,19839.051257705134,623.9859393799161,1764.0,20811.5,3,1
10153,76841,4,9129.320236418831,623.9859393799161,1764.0,20950873.5,1,1
4512,74491,23,2796.9547194758657,135.97228148723485,1334333.5,17027226.0,0,0
624,72925,7,2206.768213109829,29.935813556511,843050.0,620093.5,1,3
15034,78735,24,4498.294721923426,623.9859393799161,1764.0,14863850.0,2,1
10916,77076,23,2890.9235772856246,42.46992262212276,421599.0,620093.5,1,0
4332,74451,24,19510.659935507287,334.17862643204757,17027226.0,1764.0,1,1
11163,77186,24,4810.193589848037,2061.5635232011155,24656196.0,1767571.5,1,0
10782,77041,49,19379.30061439568,18509.444557634964,4338647.5,1474150.0,2,0
9850,76691,13,623.9859393799161,623.9859393799161,1764.0,1764.0,1,2
14986,78676,24,1846.8017428592768,115.51703883740682,1551240.0,961181.5,2,2
12631,77718,24,18032.06910837277,18383.624829647644,3669364.5,2045057.0,4,2
12841,77780,23,4217.5764711035135,97.50175275502917,5202198.0,24656196.0,6,1
1877,73388,23,1392.8562862210779,164.4769345320128,7552473.5,1678185.0,1,1
14930,78673,13,13830.385018516428,0.0,32910.0,1764.0,2,1
6962,75554,24,11502.427627789539,983.7423058272567,14863850.0,25539953.5,0,1
6349,75321,27,300.3882957526031,1104.9467008700385,16820282.0,1090655.0,1,1
5750,75085,24,9128.657482550014,18111.51212183999,4156070.5,1759166.0,1,2
8955,76314,23,17523.295865667864,85.24365314314382,626174.0,1764.0,0,2
8423,76072,19,1521.052481712655,39.36217713187588,446770.0,2007297.0,0,2
13996,78309,49,1974.6706517964421,132.07036959388765,1474150.0,2045057.0,5,1
207,72816,24,688.9670442298061,226.0300286115019,3611597.5,1787602.5,0,1
12620,77718,24,336.2892406580571,38.46637648259383,656077.0,2866890.5,2,0
3569,74161,24,3492.1639055973114,143.9295636210798,24656196.0,3669364.5,1,0
4077,74362,23,16326.160761306232,15286.537011891758,1126598.0,2516229.0,1,0
14907,78672,23,3532.647034803878,1620.570235359905,100038543.0,1759166.0,2,2
4843,74641,24,996.6497438201666,83.29989152717165,9614972.0,5762058.0,3,1
3372,74092,49,19482.414965062235,19051.156631249316,2007297.0,16374337.0,1,1
3716,74235,24,10682.167765005104,12197.09714840441,2202262.0,1963927.5,1,1
9211,76409,6,1594.3948698925067,2272.3933183691956,5904854.0,918116.0,0,1
9532,76619,24,5815.03738988681,1498.1944668159545,293130137.0,360697.0,1,1
10350,76917,7,4619.751278456809,28.557086674343886,219229.5,9614972.0,1,2
6312,75311,24,17268.586547295665,16100.988693746494,16820282.0,8302037.0,2,1
14441,78473,23,3459.787705729262,981.0177054387527,174598311.5,30444730.5,0,3
7857,75879,3,3069.4890691319442,2220.163732666377,6845750.5,1606808.5,0,5
11675,77381,23,18212.87090773455,623.9859393799161,1764.0,17031145.5,1,1
15420,78867,23,3502.0170602761496,1738.0815503629142,100038543.0,5874123.5,5,0
11021,77092,11,2065.375570201882,1689.51973586936,3422098.5,843050.0,2,0
6916,75551,49,1598.8510739586345,132.07036959388765,1474150.0,626174.0,2,0
6727,75472,25,623.9859393799161,10381.902461516767,55203918.5,1764.0,1,0
5454,74910,24,699.8380865404697,141.94173883448104,360697.0,1488190.5,2,2
9263,76446,24,17268.586547295665,16114.723805194177,1488700.0,8302037.0,1,1
10988,77080,23,4705.7653427007435,69.85394052499544,653909.0,843050.0,4,0
8821,76255,23,10547.055436256884,12405.100697345564,338021.5,1676892.0,1,0
13899,78244,24,4710.908100567322,1495.8204727060006,5301009.5,2150468.5,0,0
5364,74855,23,17293.4940138518,18383.624829647644,3669364.5,176661.5,3,1
184,72807,23,623.9859393799161,12405.100697345564,338021.5,1764.0,5,0
11467,77294,7,8569.551001443,134.84072381282303,164073.5,2930227.0,3,1
1806,73357,23,2372.2681488828484,513.2738822145398,25539953.5,100038543.0,2,1
2390,73663,40,2345.588868484185,2171.219398146358,239245.0,50605.0,0,1
5799,75096,22,9807.645181330314,623.9859393799161,1764.0,2372271.5,1,0
10417,76941,23,5907.922169119758,107.68344538510165,2127321.0,213947.0,2,1
13468,78106,7,979.6616121286548,117.1993685928842,3611597.5,4482436.0,0,0
14341,78468,49,2783.6188566844,221.35631870830355,3082588.0,1474150.0,0,0
3198,74023,45,3579.577869850031,2585.224574879614,1764.0,713492.0,3,0
12999,77836,11,545.4689484216021,81.2279192595655,5895685.0,7338218.5,1,0
4215,74396,24,16680.53390337639,42.19086913341171,12304091.0,338021.5,3,2
6386,75338,19,1108.3959770490715,39.36217713187588,446770.0,2866890.5,0,3
7581,75817,23,15521.886993613207,15523.216572152149,5904854.0,164073.5,2,0
7506,75795,4,2519.6257055706196,105.0648084001377,1698009.5,19098968.0,2,1
13465,78106,24,5872.92639538133,9678.885128930438,4236614.5,713492.0,2,1
1607,73270,24,12405.100697345564,10790.462076580345,1334332.5,338021.5,0,0
13941,78293,23,770.0133954615237,1364.6989467416706,174598311.5,2127321.0,2,0
1358,73214,23,3556.3077709843824,85.39915555009979,2258091.0,108310.0,1,1
992,73064,5,1193.59854521347,42.19086913341171,12304091.0,12342031.5,2,0
6525,75387,49,19274.148501734297,19490.556976353386,386603.0,4599255.0,0,1
12383,77645,24,1699.9523631191416,1018.892198067326,9614972.0,7338218.5,0,0
7808,75839,23,12472.818943660372,12277.558529783144,349788.5,307088.5,1,2
15157,78745,24,2689.6113151454724,131.26419637863393,176661.5,20811.5,4,0
15991,79114,7,979.6616121286548,117.1993685928842,3611597.5,4482436.0,0,1
4949,74711,10,189.15577011132737,53.77670046732164,1334333.5,1063223.5,2,0
11177,77186,24,1564.0176332809551,115.51703883740682,1551240.0,2254390.0,1,1
13097,77921,2,372.9313735436394,62.481797821645024,2763952.0,8302037.0,2,1
13217,78007,7,14133.807292710408,12734.611804342241,85785.0,5895685.0,1,1
1773,73346,14,652.7163233262978,206.3154948552044,1787602.5,3422098.5,0,2
14559,78507,49,18751.829437765668,18212.87090773455,17031145.5,17027226.0,0,1
8941,76314,23,3258.7945026625976,513.2738822145398,25539953.5,15577990.0,2,1
6570,75448,24,12197.09714840441,12405.100697345564,338021.5,2202262.0,1,0
3427,74123,24,10763.900102748286,9859.911749000394,5874123.5,1968091.0,1,0
3944,74335,23,2224.2786541583246,4508.912338708043,713492.0,50605.0,1,1
3923,74323,24,19051.156631249316,623.9859393799161,1764.0,2007297.0,1,1
11621,77377,23,1681.0013144728146,131.26419637863393,176661.5,2045057.0,2,0
6831,75533,24,14840.743350060944,15784.645893455081,1713855.0,918116.0,2,2
14369,78469,7,4642.8763512219075,29.935813556511,843050.0,1496645.0,0,2
15017,78676,7,4018.6493290494577,94.43510651325097,3329034.0,2159363.0,0,0
12211,77553,4,10304.386549723466,13161.23935856642,174598311.5,18302353.0,2,1
10509,76970,23,4778.526757536463,107.68344538510165,2127321.0,2763952.0,1,1
10771,77041,7,15523.216572152149,623.9859393799161,1764.0,5904854.0,2,3
8514,76118,23,1921.6642710669541,396.6960478450699,55203918.5,1216465.5,2,0
1132,73154,29,2752.2143936954362,42.19086913341171,12304091.0,293130137.0,1,5
9832,76681,49,18751.829437765668,623.9859393799161,1764.0,17027226.0,2,3
10802,77041,49,19876.233695111572,623.9859393799161,1764.0,3039297.5,2,0
6474,75383,49,2395.0644705739946,131.16433310042902,10328576.5,3082588.0,5,0
5198,74816,23,3852.1710674533765,32.16159674476775,1606363.5,7161013.5,2,1
5999,75181,7,2220.3340102853067,43.578231116987794,1562517.5,5904854.0,0,3
9890,76717,7,6827.469952167846,295.5807329366363,673275.0,3740160.5,1,0
7670,75824,24,11779.793213697296,12405.100697345564,338021.5,1527933.5,1,1
15516,78872,23,10911.464454828312,16653.261724328666,14521523.0,12304091.0,4,0
386,72860,23,2662.09597280918,175.00697896584037,8929071.5,15577990.0,1,1
3360,74092,49,1454.4150900852133,662.1686542243991,3667972.5,187608.0,2,2
3657,74202,27,15555.650668700191,16100.988693746494,16820282.0,1090655.0,0,0
1315,73203,13,12721.9029361801,98.74945185213113,349788.5,1764.0,2,0
2412,73683,24,996.6497438201666,1645.1323368239753,1611846.0,5762058.0,3,2
11458,77291,48,1862.821451169772,2164.1565648876103,4599255.0,27000921.0,1,2
777,72989,23,17751.912423830257,33.96612150410076,1063223.5,1764.0,0,1
10496,76965,23,442.6279357569797,278.82319024812585,7717590.5,1698009.5,4,0
3823,74285,23,12551.115014849991,72.43446697233925,4431441.0,1764.0,6,0
15412,78861,24,1750.369822844109,295.5807329366363,673275.0,6011601.0,1,1
13057,77886,24,623.9859393799161,10381.902461516767,55203918.5,1764.0,4,0
1203,73175,24,17268.586547295665,17341.775487640465,2444434.5,8302037.0,2,2
12114,77514,50,10763.900102748286,10790.462076580345,1334332.5,1968091.0,1,1
15594,78904,23,2813.358844298852,309.39999837718193,5904854.0,3611597.5,1,1
7574,75816,24,10547.055436256884,10536.192679258942,2591961.5,1676892.0,0,0
9029,76322,14,3380.949690083066,767.5383095566701,219229.5,28228.5,2,1
16042,79121,15,16717.154026729226,2539.159908328789,74380224.5,2895421.0,2,0
4639,74541,29,8239.732217321267,42.19086913341171,12304091.0,961181.5,1,1
12399,77647,24,383.8265127824707,133.88980949335058,1760622.5,6845750.5,3,2
